Customer_ID,Gender,Senior_Citizen,Partner,Dependents,Contract_Type,Target,Internet_Service_Type,Phone_Service,Multiple_Lines,Tech_Support,Online_Security,Online_Backup,Device_Protection,Streaming_TV,Streaming_Movies,Plan_Price_Tier,Payment_Method,Paperless_Billing,Auto_Payment,Monthly_Charges,Total_Charges,Tenure_Months,Internet_Usage_GB,Calls_Minutes,Customer_Satisfaction_Score
C000177,female,True,False,False,month-to-month,True,fiber optic,yes,True,False,False,False,False,False,False,Premium,mailed check,True,False,74.45,1145.7,15,74.52,135.0,4.0
C000178,female,True,False,False,month-to-month,True,fiber optic,yes,False,False,True,False,False,False,False,Premium,bank transfer (automatic),True,True,76.45,503.6,7,83.72,353.0,4.7
C000179,female,False,True,True,month-to-month,False,fiber optic,yes,True,False,False,True,True,True,True,Premium,bank transfer (automatic),True,True,105.35,1559.25,15,104.03,463.0,6.0
C000180,male,False,True,False,one year,False,no,yes,False,False,False,False,False,False,False,Low,credit card (automatic),False,True,20.55,1252.0,61,13.81,216.0,7.9
C000181,female,False,False,False,month-to-month,True,dsl,no,False,False,False,True,False,False,False,Standard,bank transfer (automatic),True,True,29.95,29.95,1,12.11,0.0,5.5
C000182,female,False,False,False,month-to-month,False,dsl,yes,False,False,False,False,False,False,False,Standard,mailed check,True,False,45.3,45.3,1,9.3,213.0,8.6
C000183,male,False,False,False,month-to-month,True,fiber optic,yes,True,False,False,False,False,False,True,Premium,bank transfer (automatic),True,True,84.5,662.65,8,79.15,251.0,6.7
C000184,male,False,True,True,one year,False,dsl,yes,False,False,True,False,True,True,True,Standard,credit card (automatic),False,True,74.75,2453.3,33,24.84,300.0,7.3
C000185,female,False,False,False,month-to-month,True,fiber optic,yes,False,False,False,True,True,False,False,Premium,electronic check,False,False,79.25,1111.65,13,78.13,196.0,4.9
C000186,female,False,True,False,month-to-month,True,dsl,no,False,False,False,False,False,False,False,Standard,electronic check,False,False,24.8,24.8,1,11.01,22.0,5.6
C000187,male,False,False,False,month-to-month,False,dsl,yes,False,False,False,True,False,False,False,Standard,mailed check,True,False,51.8,1023.85,20,17.91,149.0,10.0
C000188,male,False,False,False,month-to-month,False,dsl,no,False,True,False,False,False,False,False,Standard,electronic check,False,False,30.4,82.15,3,8.76,0.0,8.3
C000189,female,False,False,False,one year,False,no,yes,False,False,False,False,False,False,False,Low,electronic check,False,False,19.65,244.8,13,0.0,349.0,6.6
C000190,female,False,True,False,month-to-month,False,dsl,yes,True,False,False,True,False,False,False,Standard,credit card (automatic),False,True,56.6,2379.1,40,9.41,45.0,8.8
C000191,male,False,True,True,one year,False,dsl,yes,True,True,True,False,False,False,True,Standard,credit card (automatic),False,True,71.9,3173.35,43,19.34,231.0,10.0
C000192,male,False,True,False,month-to-month,True,fiber optic,yes,False,False,False,True,True,False,True,Premium,electronic check,False,False,91.0,531.0,6,95.28,530.0,4.2
C000193,female,False,True,True,two year,False,no,yes,False,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,19.75,1375.4,69,1.27,248.0,9.1
C000194,female,False,True,True,two year,False,fiber optic,yes,True,False,True,True,True,True,True,Premium,credit card (automatic),False,True,109.7,8129.3,72,103.47,149.0,9.2
C000195,male,False,True,True,two year,False,no,yes,False,False,False,False,False,False,False,Low,credit card (automatic),False,True,19.3,1192.7,59,1.06,244.0,9.6
C000196,female,False,True,False,month-to-month,False,fiber optic,yes,False,True,True,True,False,True,False,Premium,electronic check,False,False,96.55,1901.65,20,98.48,245.0,8.1
C000197,male,False,True,True,two year,False,no,yes,True,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,24.1,587.4,24,0.0,264.0,7.0
C000198,male,False,False,False,month-to-month,False,fiber optic,yes,True,True,False,True,True,True,True,Premium,electronic check,False,False,111.35,6519.75,59,112.12,309.0,7.9
C000199,male,False,True,True,two year,False,fiber optic,yes,True,True,False,True,True,True,True,Premium,bank transfer (automatic),True,True,112.25,8041.65,72,112.54,156.0,8.2
C000200,male,False,False,True,month-to-month,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,20.75,20.75,1,0.0,401.0,9.5
C000201,female,False,True,False,one year,False,fiber optic,yes,False,True,True,False,False,True,True,Premium,credit card (automatic),False,True,101.9,2681.15,27,103.69,272.0,8.4
C000202,female,False,False,False,month-to-month,False,fiber optic,yes,False,True,False,True,False,False,False,Premium,credit card (automatic),False,True,80.05,1112.3,14,82.85,315.0,7.5
C000203,male,False,True,True,two year,False,fiber optic,yes,True,False,True,False,True,True,True,Premium,electronic check,False,False,105.55,7405.5,71,110.97,193.0,8.8
C000204,male,False,False,True,month-to-month,False,fiber optic,yes,False,False,False,False,False,True,False,Premium,credit card (automatic),False,True,78.3,1033.95,13,83.57,365.0,8.9
C000205,male,False,False,False,month-to-month,False,fiber optic,yes,False,False,False,False,False,False,False,Premium,credit card (automatic),False,True,68.85,2958.95,44,61.96,226.0,8.3
C000206,female,False,False,False,one year,False,fiber optic,yes,False,True,False,True,False,False,False,Premium,bank transfer (automatic),True,True,79.95,2684.85,33,75.26,274.0,7.0
C000207,male,False,True,True,two year,False,dsl,no,False,True,True,True,True,False,True,Standard,credit card (automatic),False,True,55.45,4179.2,72,19.21,2.0,7.6
C000208,male,False,False,False,month-to-month,True,fiber optic,yes,False,False,False,False,False,False,True,Premium,electronic check,False,False,79.9,79.9,1,82.47,160.0,5.4
C000209,female,False,False,False,month-to-month,True,fiber optic,yes,False,True,True,False,True,True,True,Premium,electronic check,False,False,106.6,1934.45,19,109.18,311.0,3.2
C000210,male,False,True,False,one year,False,fiber optic,yes,False,True,False,True,True,True,True,Premium,credit card (automatic),False,True,102.45,6654.1,64,121.71,210.0,5.5
C000211,male,False,False,False,month-to-month,True,dsl,yes,False,False,False,False,False,False,False,Standard,credit card (automatic),False,True,46.0,84.5,2,16.65,173.0,6.5
C000212,female,False,False,False,month-to-month,False,dsl,no,False,False,False,False,False,False,False,Standard,electronic check,False,False,25.25,25.25,1,13.25,4.0,8.4
C000213,male,False,False,True,two year,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.75,1124.2,61,4.97,312.0,8.7
C000214,female,False,True,True,one year,False,no,yes,False,False,False,False,False,False,False,Low,electronic check,False,False,20.0,540.05,29,3.46,193.0,6.7
C000215,male,True,True,False,month-to-month,False,fiber optic,yes,True,False,False,False,False,False,True,Premium,electronic check,False,False,86.8,1975.85,23,85.22,239.0,8.6
C000216,female,False,True,False,month-to-month,False,dsl,no,False,False,True,True,True,True,True,Standard,bank transfer (automatic),True,True,58.75,3437.45,57,21.42,10.0,8.3
C000217,male,False,True,True,two year,False,dsl,no,False,True,True,True,True,False,False,Standard,credit card (automatic),False,True,45.25,3139.8,72,9.71,0.0,5.9
C000218,male,False,True,False,two year,False,dsl,no,False,True,True,True,True,True,False,Standard,bank transfer (automatic),True,True,56.6,3789.2,66,15.8,0.0,10.0
C000219,male,False,True,True,two year,False,dsl,yes,True,True,False,True,True,True,True,Standard,bank transfer (automatic),True,True,84.2,5324.5,65,22.83,280.0,7.6
C000220,female,False,False,False,month-to-month,False,fiber optic,yes,False,False,False,False,False,True,False,Premium,bank transfer (automatic),True,True,80.0,624.6,8,80.41,183.0,7.3
C000221,female,False,False,False,month-to-month,True,fiber optic,yes,False,False,False,False,False,False,False,Premium,electronic check,False,False,70.15,268.35,4,81.72,345.0,4.4
C000222,female,False,True,False,two year,False,no,yes,True,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,24.75,1836.9,71,0.0,337.0,5.6
C000223,male,False,True,True,one year,False,no,yes,False,False,False,False,False,False,False,Low,electronic check,False,False,20.2,20.2,1,3.63,314.0,8.5
C000224,male,False,True,False,month-to-month,True,dsl,yes,False,True,False,False,False,False,False,Standard,mailed check,True,False,50.05,179.35,4,6.95,413.0,4.7
C000225,female,False,False,False,one year,False,no,yes,False,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,19.35,219.35,12,0.0,242.0,7.6
C000226,male,False,False,False,one year,False,dsl,no,False,False,True,False,False,True,True,Standard,mailed check,True,False,50.6,1288.75,24,20.62,15.0,9.5
C000227,female,False,True,True,one year,False,dsl,yes,False,True,True,False,True,True,True,Standard,mailed check,True,False,81.15,2545.75,31,24.67,197.0,6.0
C000228,female,False,True,False,month-to-month,True,dsl,yes,False,False,False,False,False,True,False,Standard,mailed check,True,False,55.2,55.2,1,11.17,470.0,3.6
C000229,male,False,False,False,month-to-month,False,fiber optic,yes,True,True,False,False,False,False,True,Premium,credit card (automatic),False,True,89.9,2723.15,30,86.32,428.0,7.0
C000230,female,False,True,True,two year,False,dsl,yes,True,True,True,True,False,True,True,Standard,credit card (automatic),False,True,85.3,4107.25,47,28.99,251.0,7.4
C000231,male,False,False,False,two year,False,fiber optic,yes,True,True,True,True,False,True,True,Premium,credit card (automatic),False,True,108.0,5760.65,54,104.35,284.0,8.0
C000232,male,False,False,False,month-to-month,False,fiber optic,yes,False,True,True,True,False,False,True,Premium,credit card (automatic),False,True,93.5,4747.5,50,94.58,372.0,8.6
C000233,male,False,False,False,month-to-month,True,fiber optic,yes,False,False,True,False,False,False,True,Premium,mailed check,True,False,84.6,84.6,1,84.83,236.0,3.8
C000234,female,False,False,False,two year,False,no,yes,False,False,False,False,False,False,False,Low,credit card (automatic),False,True,20.25,1566.9,72,0.0,190.0,7.4
C000235,female,False,False,False,month-to-month,False,no,yes,True,False,False,False,False,False,False,Low,electronic check,False,False,25.15,702.0,29,10.97,328.0,9.9
C000236,male,False,False,False,month-to-month,True,dsl,yes,True,False,False,True,False,False,False,Standard,mailed check,True,False,54.4,114.1,2,19.49,257.0,7.3
C000237,female,False,False,False,two year,False,dsl,no,False,True,False,False,False,False,False,Standard,mailed check,True,False,29.6,299.05,10,0.0,11.0,8.0
C000238,male,False,True,False,month-to-month,False,fiber optic,yes,True,False,False,False,False,False,False,Premium,electronic check,False,False,73.15,1305.95,18,74.08,174.0,6.9
C000239,female,True,False,False,month-to-month,True,fiber optic,yes,False,False,False,True,False,True,True,Premium,electronic check,False,False,95.0,1120.3,11,91.69,95.0,6.3
C000240,male,False,False,False,two year,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.75,284.35,16,4.46,271.0,6.1
C000241,female,False,False,False,two year,False,dsl,yes,True,True,False,True,True,True,True,Standard,bank transfer (automatic),True,True,86.6,6350.5,72,22.02,331.0,7.7
C000242,male,False,False,False,two year,False,fiber optic,yes,True,True,False,True,True,True,True,Premium,bank transfer (automatic),True,True,109.2,7878.3,72,108.63,229.0,7.0
C000243,female,False,True,True,one year,False,dsl,yes,False,True,True,False,False,True,True,Standard,credit card (automatic),False,True,74.7,3187.65,41,24.93,379.0,6.4
C000244,female,True,True,False,month-to-month,False,fiber optic,yes,False,False,True,True,True,False,True,Premium,electronic check,False,False,94.4,6126.15,65,98.73,186.0,7.8
C000245,female,True,False,False,month-to-month,False,dsl,yes,False,False,False,True,True,False,False,Standard,electronic check,False,False,54.8,731.3,13,10.44,155.0,6.6
C000246,male,True,False,False,month-to-month,False,fiber optic,yes,False,False,True,False,False,False,False,Premium,electronic check,False,False,75.35,273.4,4,73.68,243.0,8.0
C000247,male,False,False,False,one year,False,dsl,yes,True,False,False,False,True,False,True,Standard,mailed check,True,False,65.0,2531.8,41,17.13,242.0,8.3
C000248,male,True,False,False,month-to-month,True,fiber optic,yes,False,False,False,True,False,False,False,Premium,electronic check,False,False,74.4,1074.3,15,71.13,319.0,4.2
C000249,male,False,False,False,month-to-month,True,dsl,yes,False,False,True,False,False,False,False,Standard,mailed check,True,False,48.55,48.55,1,23.39,180.0,3.8
C000250,male,False,False,False,one year,False,fiber optic,yes,True,False,True,True,True,False,True,Premium,electronic check,False,False,99.0,4298.45,42,101.02,373.0,7.9
C000251,female,False,True,False,one year,False,fiber optic,yes,False,False,True,True,True,True,False,Premium,electronic check,False,False,93.5,4619.55,51,87.2,427.0,8.9
C000252,female,False,True,True,month-to-month,True,fiber optic,yes,False,False,False,False,False,False,False,Premium,electronic check,False,False,70.4,147.15,2,74.99,246.0,4.5
C000253,male,True,True,False,month-to-month,True,dsl,no,False,False,False,True,False,True,False,Standard,electronic check,False,False,40.2,40.2,1,22.67,19.0,5.4
C000254,male,False,False,True,one year,False,dsl,yes,True,True,False,True,True,True,True,Standard,credit card (automatic),False,True,83.7,2633.3,32,30.27,154.0,8.8
C000255,male,False,False,False,month-to-month,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.85,193.05,10,0.0,346.0,8.9
C000256,female,False,True,True,two year,False,dsl,no,False,True,False,True,True,True,True,Standard,electronic check,False,False,59.55,4103.9,67,15.44,18.0,9.4
C000257,female,False,True,True,two year,False,fiber optic,yes,True,True,True,True,True,True,True,Premium,credit card (automatic),False,True,115.1,7008.15,61,121.43,327.0,6.7
C000258,male,False,False,False,one year,False,fiber optic,yes,True,True,True,True,True,True,True,Premium,credit card (automatic),False,True,114.35,5791.1,50,110.81,248.0,7.2
C000259,female,False,True,False,month-to-month,True,dsl,yes,False,False,False,False,False,False,False,Standard,credit card (automatic),False,True,44.6,80.55,2,15.6,0.0,6.7
C000260,female,True,True,False,month-to-month,False,dsl,no,False,False,True,False,True,False,True,Standard,electronic check,False,False,45.0,1228.65,29,17.37,4.0,7.8
C000261,male,True,False,False,month-to-month,True,dsl,no,False,False,False,False,True,False,True,Standard,electronic check,False,False,41.15,132.2,3,7.71,4.0,1.3
C000262,male,True,False,False,month-to-month,True,fiber optic,yes,True,False,False,True,True,True,True,Premium,electronic check,False,False,106.9,1364.3,13,106.6,161.0,4.6
C000263,male,True,True,False,month-to-month,False,fiber optic,yes,True,False,False,True,False,False,True,Premium,electronic check,False,False,89.85,4925.35,57,73.64,261.0,7.9
C000264,female,False,False,False,two year,False,dsl,no,False,True,True,True,False,False,True,Standard,bank transfer (automatic),True,True,49.85,1520.1,31,9.83,6.0,4.9
C000265,female,False,True,False,one year,False,fiber optic,yes,True,True,True,True,True,True,True,Premium,mailed check,True,False,113.3,5032.25,45,112.04,175.0,9.6
